minute,key,avg_5d,avg_10d
14:15:00,huaxinsh05-dot-v5_a_SSE,194.25,191.64
14:30:00,huaxinsh05-dot-v5_a_SSE,194.48,192.16
14:45:00,huaxinsh05-dot-v5_a_SSE,197.21,195.60
14:57:00,huaxinsh05-dot-v5_a_SSE,202.15,200.99
14:58:00,huaxinsh05-dot-v5_a_SSE,198.24,196.63
09:30:00,huaxinsh05-dot-v5_a_SZSE,140.66,137.35
09:31:00,huaxinsh05-dot-v5_a_SZSE,8935.21,7378.43
09:32:00,huaxinsh05-dot-v5_a_SZSE,151.17,87.21
09:33:00,huaxinsh05-dot-v5_a_SZSE,24.38,22.77
09:34:00,huaxinsh05-dot-v5_a_SZSE,23.28,21.49
09:35:00,huaxinsh05-dot-v5_a_SZSE,21.59,19.81
09:45:00,huaxinsh05-dot-v5_a_SZSE,16.61,16.39
10:00:00,huaxinsh05-dot-v5_a_SZSE,16.25,16.03
10:15:00,huaxinsh05-dot-v5_a_SZSE,15.90,15.70
10:30:00,huaxinsh05-dot-v5_a_SZSE,15.88,15.74
10:45:00,huaxinsh05-dot-v5_a_SZSE,15.89,15.72
11:00:00,huaxinsh05-dot-v5_a_SZSE,15.88,15.69
11:15:00,huaxinsh05-dot-v5_a_SZSE,15.90,15.69
11:30:00,huaxinsh05-dot-v5_a_SZSE,16.33,15.90
13:00:00,huaxinsh05-dot-v5_a_SZSE,2707.09,2572.90
13:01:00,huaxinsh05-dot-v5_a_SZSE,2108.78,1861.97
13:02:00,huaxinsh05-dot-v5_a_SZSE,16.09,15.75
13:03:00,huaxinsh05-dot-v5_a_SZSE,16.01,15.67
13:04:00,huaxinsh05-dot-v5_a_SZSE,16.05,15.67
13:05:00,huaxinsh05-dot-v5_a_SZSE,16.01,15.67
13:15:00,huaxinsh05-dot-v5_a_SZSE,16.10,15.67
13:30:00,huaxinsh05-dot-v5_a_SZSE,15.95,15.60
13:45:00,huaxinsh05-dot-v5_a_SZSE,15.92,15.60
14:00:00,huaxinsh05-dot-v5_a_SZSE,15.94,15.59
14:15:00,huaxinsh05-dot-v5_a_SZSE,16.05,15.61
14:30:00,huaxinsh05-dot-v5_a_SZSE,15.96,15.60
14:45:00,huaxinsh05-dot-v5_a_SZSE,16.02,15.63
14:57:00,huaxinsh05-dot-v5_a_SZSE,16.33,15.82
14:58:00,huaxinsh05-dot-v5_a_SZSE,15.94,15.55
14:59:00,huaxinsh05-dot-v5_a_SZSE,15.93,15.52
15:00:00,huaxinsh05-dot-v5_a_SZSE,15.87,15.47
09:30:00,huaxinsh05-dot-v5_a_test_SSE,210.09,193.49
09:31:00,huaxinsh05-dot-v5_a_test_SSE,9665.81,9686.44
09:32:00,huaxinsh05-dot-v5_a_test_SSE,21043.88,18182.50
09:33:00,huaxinsh05-dot-v5_a_test_SSE,13298.79,8849.59
09:34:00,huaxinsh05-dot-v5_a_test_SSE,5079.93,2718.98
09:35:00,huaxinsh05-dot-v5_a_test_SSE,835.17,522.87
09:45:00,huaxinsh05-dot-v5_a_test_SSE,208.55,206.18
10:00:00,huaxinsh05-dot-v5_a_test_SSE,204.26,202.38
10:15:00,huaxinsh05-dot-v5_a_test_SSE,200.98,199.33
10:30:00,huaxinsh05-dot-v5_a_test_SSE,198.42,197.00
10:45:00,huaxinsh05-dot-v5_a_test_SSE,196.77,193.99
11:00:00,huaxinsh05-dot-v5_a_test_SSE,195.48,193.01
11:15:00,huaxinsh05-dot-v5_a_test_SSE,193.63,192.05
11:30:00,huaxinsh05-dot-v5_a_test_SSE,192.92,191.34
13:00:00,huaxinsh05-dot-v5_a_test_SSE,978.38,906.87
13:01:00,huaxinsh05-dot-v5_a_test_SSE,2736.69,2593.88
13:02:00,huaxinsh05-dot-v5_a_test_SSE,196.62,193.44
13:03:00,huaxinsh05-dot-v5_a_test_SSE,195.41,192.38
13:04:00,huaxinsh05-dot-v5_a_test_SSE,196.29,193.43
13:05:00,huaxinsh05-dot-v5_a_test_SSE,195.64,192.80
13:15:00,huaxinsh05-dot-v5_a_test_SSE,195.60,191.95
13:30:00,huaxinsh05-dot-v5_a_test_SSE,193.38,191.03
13:45:00,huaxinsh05-dot-v5_a_test_SSE,192.49,190.03
14:00:00,huaxinsh05-dot-v5_a_test_SSE,192.19,190.65
14:15:00,huaxinsh05-dot-v5_a_test_SSE,194.25,191.64
14:30:00,huaxinsh05-dot-v5_a_test_SSE,194.48,192.16
14:45:00,huaxinsh05-dot-v5_a_test_SSE,197.21,195.60
14:57:00,huaxinsh05-dot-v5_a_test_SSE,202.15,200.99
14:58:00,huaxinsh05-dot-v5_a_test_SSE,198.24,196.63
09:30:00,huaxinsh05-dot-v5_a_test_SZSE,140.66,137.35
09:31:00,huaxinsh05-dot-v5_a_test_SZSE,8935.21,7378.43
09:32:00,huaxinsh05-dot-v5_a_test_SZSE,151.17,87.21
09:33:00,huaxinsh05-dot-v5_a_test_SZSE,24.38,22.77
09:34:00,huaxinsh05-dot-v5_a_test_SZSE,23.28,21.49
09:35:00,huaxinsh05-dot-v5_a_test_SZSE,21.59,19.81
09:45:00,huaxinsh05-dot-v5_a_test_SZSE,16.61,16.39
10:00:00,huaxinsh05-dot-v5_a_test_SZSE,16.25,16.03
10:15:00,huaxinsh05-dot-v5_a_test_SZSE,15.90,15.70
10:30:00,huaxinsh05-dot-v5_a_test_SZSE,15.88,15.74
10:45:00,huaxinsh05-dot-v5_a_test_SZSE,15.89,15.72
11:00:00,huaxinsh05-dot-v5_a_test_SZSE,15.88,15.69
11:15:00,huaxinsh05-dot-v5_a_test_SZSE,15.90,15.69
11:30:00,huaxinsh05-dot-v5_a_test_SZSE,16.33,15.90
13:00:00,huaxinsh05-dot-v5_a_test_SZSE,2707.09,2572.90
13:01:00,huaxinsh05-dot-v5_a_test_SZSE,2108.78,1861.97
13:02:00,huaxinsh05-dot-v5_a_test_SZSE,16.09,15.75
13:03:00,huaxinsh05-dot-v5_a_test_SZSE,16.01,15.67
13:04:00,huaxinsh05-dot-v5_a_test_SZSE,16.05,15.67
13:05:00,huaxinsh05-dot-v5_a_test_SZSE,16.01,15.67
13:15:00,huaxinsh05-dot-v5_a_test_SZSE,16.10,15.67
13:30:00,huaxinsh05-dot-v5_a_test_SZSE,15.95,15.60
13:45:00,huaxinsh05-dot-v5_a_test_SZSE,15.92,15.60
14:00:00,huaxinsh05-dot-v5_a_test_SZSE,15.94,15.59
14:15:00,huaxinsh05-dot-v5_a_test_SZSE,16.05,15.61
14:30:00,huaxinsh05-dot-v5_a_test_SZSE,15.96,15.60
14:45:00,huaxinsh05-dot-v5_a_test_SZSE,16.02,15.63
14:57:00,huaxinsh05-dot-v5_a_test_SZSE,16.33,15.82
14:58:00,huaxinsh05-dot-v5_a_test_SZSE,15.94,15.55
14:59:00,huaxinsh05-dot-v5_a_test_SZSE,15.93,15.52
15:00:00,huaxinsh05-dot-v5_a_test_SZSE,15.87,15.47
09:30:00,huaxinsh05-dot-v5_cb_SSE,419.36,515.36
09:31:00,huaxinsh05-dot-v5_cb_SSE,339.65,341.68
09:32:00,huaxinsh05-dot-v5_cb_SSE,180.40,182.72
09:33:00,huaxinsh05-dot-v5_cb_SSE,175.40,179.99
09:34:00,huaxinsh05-dot-v5_cb_SSE,175.73,178.87
09:35:00,huaxinsh05-dot-v5_cb_SSE,174.37,177.84
09:45:00,huaxinsh05-dot-v5_cb_SSE,169.09,176.01
10:00:00,huaxinsh05-dot-v5_cb_SSE,170.09,176.15
10:15:00,huaxinsh05-dot-v5_cb_SSE,170.00,175.79
10:30:00,huaxinsh05-dot-v5_cb_SSE,172.16,176.63
10:45:00,huaxinsh05-dot-v5_cb_SSE,171.86,176.08
11:00:00,huaxinsh05-dot-v5_cb_SSE,173.46,177.89
11:15:00,huaxinsh05-dot-v5_cb_SSE,175.68,178.60
11:30:00,huaxinsh05-dot-v5_cb_SSE,175.59,180.51
13:00:00,huaxinsh05-dot-v5_cb_SSE,589.82,567.90
13:01:00,huaxinsh05-dot-v5_cb_SSE,271.13,261.33
13:02:00,huaxinsh05-dot-v5_cb_SSE,164.96,172.11
13:03:00,huaxinsh05-dot-v5_cb_SSE,165.35,170.00
13:04:00,huaxinsh05-dot-v5_cb_SSE,163.09,167.29
13:05:00,huaxinsh05-dot-v5_cb_SSE,162.26,165.06
13:15:00,huaxinsh05-dot-v5_cb_SSE,165.13,163.85
13:30:00,huaxinsh05-dot-v5_cb_SSE,165.32,165.72
13:45:00,huaxinsh05-dot-v5_cb_SSE,170.41,163.42
14:00:00,huaxinsh05-dot-v5_cb_SSE,168.45,162.97
14:15:00,huaxinsh05-dot-v5_cb_SSE,170.31,163.12
14:30:00,huaxinsh05-dot-v5_cb_SSE,171.71,164.75
14:45:00,huaxinsh05-dot-v5_cb_SSE,174.91,167.38
14:57:00,huaxinsh05-dot-v5_cb_SSE,9062.61,8859.70
14:58:00,huaxinsh05-dot-v5_cb_SSE,166.58,161.60
14:59:00,huaxinsh05-dot-v5_cb_SSE,171.17,164.26
15:00:00,huaxinsh05-dot-v5_cb_SSE,166.97,159.95
09:30:00,huaxinsh05-dot-v5_cb_SZSE,137.36,132.38
09:31:00,huaxinsh05-dot-v5_cb_SZSE,8128.86,6634.92
09:32:00,huaxinsh05-dot-v5_cb_SZSE,192.09,108.93
09:33:00,huaxinsh05-dot-v5_cb_SZSE,26.52,24.88
09:34:00,huaxinsh05-dot-v5_cb_SZSE,25.43,23.49
09:35:00,huaxinsh05-dot-v5_cb_SZSE,23.62,21.39
09:45:00,huaxinsh05-dot-v5_cb_SZSE,17.02,16.84
10:00:00,huaxinsh05-dot-v5_cb_SZSE,16.58,16.35
10:15:00,huaxinsh05-dot-v5_cb_SZSE,16.01,15.83
10:30:00,huaxinsh05-dot-v5_cb_SZSE,15.99,15.87
10:45:00,huaxinsh05-dot-v5_cb_SZSE,16.03,15.83
11:00:00,huaxinsh05-dot-v5_cb_SZSE,16.05,15.83
11:15:00,huaxinsh05-dot-v5_cb_SZSE,16.00,15.83
11:30:00,huaxinsh05-dot-v5_cb_SZSE,16.47,16.06
13:00:00,huaxinsh05-dot-v5_cb_SZSE,2586.52,2471.65
13:01:00,huaxinsh05-dot-v5_cb_SZSE,1449.24,1229.85
13:02:00,huaxinsh05-dot-v5_cb_SZSE,16.15,15.81
13:03:00,huaxinsh05-dot-v5_cb_SZSE,16.10,15.75
13:04:00,huaxinsh05-dot-v5_cb_SZSE,16.15,15.77
13:05:00,huaxinsh05-dot-v5_cb_SZSE,16.13,15.79
13:15:00,huaxinsh05-dot-v5_cb_SZSE,16.23,15.79
13:30:00,huaxinsh05-dot-v5_cb_SZSE,16.07,15.70
13:45:00,huaxinsh05-dot-v5_cb_SZSE,16.05,15.68
14:00:00,huaxinsh05-dot-v5_cb_SZSE,16.09,15.74
14:15:00,huaxinsh05-dot-v5_cb_SZSE,16.19,15.74
14:30:00,huaxinsh05-dot-v5_cb_SZSE,16.12,15.76
14:45:00,huaxinsh05-dot-v5_cb_SZSE,16.17,15.77
14:57:00,huaxinsh05-dot-v5_cb_SZSE,16.41,15.88
14:58:00,huaxinsh05-dot-v5_cb_SZSE,16.17,15.70
14:59:00,huaxinsh05-dot-v5_cb_SZSE,16.10,15.68
15:00:00,huaxinsh05-dot-v5_cb_SZSE,16.13,15.73
09:30:00,huaxinsh05-dot-v5_cb_test_SSE,419.36,515.36
09:31:00,huaxinsh05-dot-v5_cb_test_SSE,339.65,341.68
09:32:00,huaxinsh05-dot-v5_cb_test_SSE,180.40,182.72
09:33:00,huaxinsh05-dot-v5_cb_test_SSE,175.40,179.99
09:34:00,huaxinsh05-dot-v5_cb_test_SSE,175.73,178.87
09:35:00,huaxinsh05-dot-v5_cb_test_SSE,174.37,177.84
09:45:00,huaxinsh05-dot-v5_cb_test_SSE,169.09,176.01
10:00:00,huaxinsh05-dot-v5_cb_test_SSE,170.09,176.15
10:15:00,huaxinsh05-dot-v5_cb_test_SSE,170.00,175.79
10:30:00,huaxinsh05-dot-v5_cb_test_SSE,172.16,176.63
10:45:00,huaxinsh05-dot-v5_cb_test_SSE,171.86,176.08
11:00:00,huaxinsh05-dot-v5_cb_test_SSE,173.46,177.89
11:15:00,huaxinsh05-dot-v5_cb_test_SSE,175.68,178.60
11:30:00,huaxinsh05-dot-v5_cb_test_SSE,175.59,180.51
13:00:00,huaxinsh05-dot-v5_cb_test_SSE,589.82,567.90
13:01:00,huaxinsh05-dot-v5_cb_test_SSE,271.13,261.33
13:02:00,huaxinsh05-dot-v5_cb_test_SSE,164.96,172.11
13:03:00,huaxinsh05-dot-v5_cb_test_SSE,165.35,170.00
13:04:00,huaxinsh05-dot-v5_cb_test_SSE,163.09,167.29
13:05:00,huaxinsh05-dot-v5_cb_test_SSE,162.26,165.06
13:15:00,huaxinsh05-dot-v5_cb_test_SSE,165.13,163.85
13:30:00,huaxinsh05-dot-v5_cb_test_SSE,165.32,165.72
13:45:00,huaxinsh05-dot-v5_cb_test_SSE,170.41,163.42
14:00:00,huaxinsh05-dot-v5_cb_test_SSE,168.45,162.97
14:15:00,huaxinsh05-dot-v5_cb_test_SSE,170.31,163.12
14:30:00,huaxinsh05-dot-v5_cb_test_SSE,171.71,164.75
14:45:00,huaxinsh05-dot-v5_cb_test_SSE,174.91,167.38
14:57:00,huaxinsh05-dot-v5_cb_test_SSE,9062.61,8859.70
14:58:00,huaxinsh05-dot-v5_cb_test_SSE,166.58,161.60
14:59:00,huaxinsh05-dot-v5_cb_test_SSE,171.17,164.26
15:00:00,huaxinsh05-dot-v5_cb_test_SSE,166.97,159.95
09:30:00,huaxinsh05-dot-v5_cb_test_SZSE,137.36,132.38
09:31:00,huaxinsh05-dot-v5_cb_test_SZSE,8128.86,6634.92
09:32:00,huaxinsh05-dot-v5_cb_test_SZSE,192.09,108.93
09:33:00,huaxinsh05-dot-v5_cb_test_SZSE,26.52,24.88
09:34:00,huaxinsh05-dot-v5_cb_test_SZSE,25.43,23.49
09:35:00,huaxinsh05-dot-v5_cb_test_SZSE,23.62,21.39
09:45:00,huaxinsh05-dot-v5_cb_test_SZSE,17.02,16.84
10:00:00,huaxinsh05-dot-v5_cb_test_SZSE,16.58,16.35
10:15:00,huaxinsh05-dot-v5_cb_test_SZSE,16.01,15.83
10:30:00,huaxinsh05-dot-v5_cb_test_SZSE,15.99,15.87
10:45:00,huaxinsh05-dot-v5_cb_test_SZSE,16.03,15.83
11:00:00,huaxinsh05-dot-v5_cb_test_SZSE,16.05,15.83
11:15:00,huaxinsh05-dot-v5_cb_test_SZSE,16.00,15.83
11:30:00,huaxinsh05-dot-v5_cb_test_SZSE,16.47,16.06
13:00:00,huaxinsh05-dot-v5_cb_test_SZSE,2586.52,2471.65
13:01:00,huaxinsh05-dot-v5_cb_test_SZSE,1449.24,1229.85
13:02:00,huaxinsh05-dot-v5_cb_test_SZSE,16.15,15.81
13:03:00,huaxinsh05-dot-v5_cb_test_SZSE,16.10,15.75
13:04:00,huaxinsh05-dot-v5_cb_test_SZSE,16.15,15.77
13:05:00,huaxinsh05-dot-v5_cb_test_SZSE,16.13,15.79
13:15:00,huaxinsh05-dot-v5_cb_test_SZSE,16.23,15.79
13:30:00,huaxinsh05-dot-v5_cb_test_SZSE,16.07,15.70
13:45:00,huaxinsh05-dot-v5_cb_test_SZSE,16.05,15.68
14:00:00,huaxinsh05-dot-v5_cb_test_SZSE,16.09,15.74
14:15:00,huaxinsh05-dot-v5_cb_test_SZSE,16.19,15.74
14:30:00,huaxinsh05-dot-v5_cb_test_SZSE,16.12,15.76
14:45:00,huaxinsh05-dot-v5_cb_test_SZSE,16.17,15.77
14:57:00,huaxinsh05-dot-v5_cb_test_SZSE,16.41,15.88
14:58:00,huaxinsh05-dot-v5_cb_test_SZSE,16.17,15.70
14:59:00,huaxinsh05-dot-v5_cb_test_SZSE,16.10,15.68
15:00:00,huaxinsh05-dot-v5_cb_test_SZSE,16.13,15.73
09:30:00,huaxinsh05-dot-v5_etf_SSE,212.12,195.49
09:31:00,huaxinsh05-dot-v5_etf_SSE,9157.62,9246.97
09:32:00,huaxinsh05-dot-v5_etf_SSE,20935.30,17927.47
09:33:00,huaxinsh05-dot-v5_etf_SSE,13112.58,8783.21
09:34:00,huaxinsh05-dot-v5_etf_SSE,5030.40,2681.17
09:35:00,huaxinsh05-dot-v5_etf_SSE,868.33,537.43
09:45:00,huaxinsh05-dot-v5_etf_SSE,204.77,202.11
10:00:00,huaxinsh05-dot-v5_etf_SSE,200.02,197.69
10:15:00,huaxinsh05-dot-v5_etf_SSE,198.85,196.01
10:30:00,huaxinsh05-dot-v5_etf_SSE,195.45,193.67
10:45:00,huaxinsh05-dot-v5_etf_SSE,194.57,191.08
11:00:00,huaxinsh05-dot-v5_etf_SSE,193.08,190.11
11:15:00,huaxinsh05-dot-v5_etf_SSE,191.70,189.83
11:30:00,huaxinsh05-dot-v5_etf_SSE,190.94,190.19
13:00:00,huaxinsh05-dot-v5_etf_SSE,979.04,896.97
13:01:00,huaxinsh05-dot-v5_etf_SSE,2342.60,2180.09
13:02:00,huaxinsh05-dot-v5_etf_SSE,195.68,193.17
13:03:00,huaxinsh05-dot-v5_etf_SSE,193.35,191.78
13:04:00,huaxinsh05-dot-v5_etf_SSE,195.93,193.34
13:05:00,huaxinsh05-dot-v5_etf_SSE,194.22,191.83
13:15:00,huaxinsh05-dot-v5_etf_SSE,195.48,192.22
13:30:00,huaxinsh05-dot-v5_etf_SSE,193.20,190.86
13:45:00,huaxinsh05-dot-v5_etf_SSE,192.01,191.15
14:00:00,huaxinsh05-dot-v5_etf_SSE,191.55,189.66
14:15:00,huaxinsh05-dot-v5_etf_SSE,192.69,190.19
14:30:00,huaxinsh05-dot-v5_etf_SSE,191.86,190.17
14:45:00,huaxinsh05-dot-v5_etf_SSE,195.75,194.00
14:57:00,huaxinsh05-dot-v5_etf_SSE,199.22,196.84
14:58:00,huaxinsh05-dot-v5_etf_SSE,185.66,184.72
14:59:00,huaxinsh05-dot-v5_etf_SSE,183.25,183.00
15:00:00,huaxinsh05-dot-v5_etf_SSE,182.00,182.25
09:30:00,huaxinsh05-dot-v5_etf_SZSE,135.85,133.60
09:31:00,huaxinsh05-dot-v5_etf_SZSE,8886.06,7303.34
09:32:00,huaxinsh05-dot-v5_etf_SZSE,130.32,77.64
09:33:00,huaxinsh05-dot-v5_etf_SZSE,26.29,24.48
09:34:00,huaxinsh05-dot-v5_etf_SZSE,25.09,22.95
09:35:00,huaxinsh05-dot-v5_etf_SZSE,23.17,20.92
09:45:00,huaxinsh05-dot-v5_etf_SZSE,16.92,16.66
10:00:00,huaxinsh05-dot-v5_etf_SZSE,16.40,16.21
10:15:00,huaxinsh05-dot-v5_etf_SZSE,16.06,15.90
10:30:00,huaxinsh05-dot-v5_etf_SZSE,16.18,16.12
10:45:00,huaxinsh05-dot-v5_etf_SZSE,16.09,15.91
11:00:00,huaxinsh05-dot-v5_etf_SZSE,16.11,15.90
11:15:00,huaxinsh05-dot-v5_etf_SZSE,16.10,15.90
11:30:00,huaxinsh05-dot-v5_etf_SZSE,16.49,16.03
13:00:00,huaxinsh05-dot-v5_etf_SZSE,2600.01,2487.96
13:01:00,huaxinsh05-dot-v5_etf_SZSE,1677.59,1438.97
13:02:00,huaxinsh05-dot-v5_etf_SZSE,16.26,15.90
13:03:00,huaxinsh05-dot-v5_etf_SZSE,16.18,15.83
13:04:00,huaxinsh05-dot-v5_etf_SZSE,16.24,15.87
13:05:00,huaxinsh05-dot-v5_etf_SZSE,16.22,15.87
13:15:00,huaxinsh05-dot-v5_etf_SZSE,16.26,15.87
13:30:00,huaxinsh05-dot-v5_etf_SZSE,16.16,15.80
13:45:00,huaxinsh05-dot-v5_etf_SZSE,16.12,15.80
14:00:00,huaxinsh05-dot-v5_etf_SZSE,16.12,15.76
14:15:00,huaxinsh05-dot-v5_etf_SZSE,16.24,15.82
14:30:00,huaxinsh05-dot-v5_etf_SZSE,16.19,15.82
14:45:00,huaxinsh05-dot-v5_etf_SZSE,16.19,15.83
14:57:00,huaxinsh05-dot-v5_etf_SZSE,16.43,15.91
14:58:00,huaxinsh05-dot-v5_etf_SZSE,16.12,15.77
14:59:00,huaxinsh05-dot-v5_etf_SZSE,16.11,15.59
15:00:00,huaxinsh05-dot-v5_etf_SZSE,16.07,15.63
09:30:00,huaxinsz03-dot-v2_a_SSE,272.61,261.10
09:31:00,huaxinsz03-dot-v2_a_SSE,9589.96,9610.76
09:32:00,huaxinsz03-dot-v2_a_SSE,20979.02,18151.08
09:33:00,huaxinsz03-dot-v2_a_SSE,13137.39,8571.43
09:34:00,huaxinsz03-dot-v2_a_SSE,5100.70,2734.66
09:35:00,huaxinsz03-dot-v2_a_SSE,848.43,532.60
09:45:00,huaxinsz03-dot-v2_a_SSE,209.19,208.62
10:00:00,huaxinsz03-dot-v2_a_SSE,201.10,200.42
10:15:00,huaxinsz03-dot-v2_a_SSE,192.56,193.21
10:30:00,huaxinsz03-dot-v2_a_SSE,186.90,187.13
10:45:00,huaxinsz03-dot-v2_a_SSE,180.52,181.56
11:00:00,huaxinsz03-dot-v2_a_SSE,175.95,176.25
11:15:00,huaxinsz03-dot-v2_a_SSE,171.13,172.71
11:30:00,huaxinsz03-dot-v2_a_SSE,167.42,168.30
13:00:00,huaxinsz03-dot-v2_a_SSE,792.72,717.19
13:01:00,huaxinsz03-dot-v2_a_SSE,2676.05,2541.56
13:02:00,huaxinsz03-dot-v2_a_SSE,149.22,149.83
13:03:00,huaxinsz03-dot-v2_a_SSE,147.88,148.31
13:04:00,huaxinsz03-dot-v2_a_SSE,147.57,148.20
13:05:00,huaxinsz03-dot-v2_a_SSE,146.22,147.24
13:15:00,huaxinsz03-dot-v2_a_SSE,145.91,145.28
13:30:00,huaxinsz03-dot-v2_a_SSE,140.96,141.68
13:45:00,huaxinsz03-dot-v2_a_SSE,140.34,139.95
14:00:00,huaxinsz03-dot-v2_a_SSE,138.15,139.39
14:15:00,huaxinsz03-dot-v2_a_SSE,137.98,139.14
14:30:00,huaxinsz03-dot-v2_a_SSE,137.74,138.80
14:45:00,huaxinsz03-dot-v2_a_SSE,138.82,140.35
14:57:00,huaxinsz03-dot-v2_a_SSE,142.93,145.31
14:58:00,huaxinsz03-dot-v2_a_SSE,141.31,143.94
09:30:00,huaxinsz03-dot-v2_a_SZSE,90.36,87.91
09:31:00,huaxinsz03-dot-v2_a_SZSE,8927.01,7377.27
09:32:00,huaxinsz03-dot-v2_a_SZSE,146.36,85.24
09:33:00,huaxinsz03-dot-v2_a_SZSE,16.71,19.43
09:34:00,huaxinsz03-dot-v2_a_SZSE,15.78,18.36
09:35:00,huaxinsz03-dot-v2_a_SZSE,14.49,16.99
09:45:00,huaxinsz03-dot-v2_a_SZSE,10.41,14.05
10:00:00,huaxinsz03-dot-v2_a_SZSE,10.06,13.69
10:15:00,huaxinsz03-dot-v2_a_SZSE,9.77,13.40
10:30:00,huaxinsz03-dot-v2_a_SZSE,9.72,13.34
10:45:00,huaxinsz03-dot-v2_a_SZSE,9.66,13.29
11:00:00,huaxinsz03-dot-v2_a_SZSE,9.65,13.25
11:15:00,huaxinsz03-dot-v2_a_SZSE,9.67,13.26
11:30:00,huaxinsz03-dot-v2_a_SZSE,9.68,13.26
13:00:00,huaxinsz03-dot-v2_a_SZSE,2393.09,2268.67
13:01:00,huaxinsz03-dot-v2_a_SZSE,2102.32,1865.01
13:02:00,huaxinsz03-dot-v2_a_SZSE,9.86,13.33
13:03:00,huaxinsz03-dot-v2_a_SZSE,9.79,13.26
13:04:00,huaxinsz03-dot-v2_a_SZSE,9.82,13.25
13:05:00,huaxinsz03-dot-v2_a_SZSE,9.80,13.25
13:15:00,huaxinsz03-dot-v2_a_SZSE,9.87,13.23
13:30:00,huaxinsz03-dot-v2_a_SZSE,9.71,13.12
13:45:00,huaxinsz03-dot-v2_a_SZSE,9.72,13.13
14:00:00,huaxinsz03-dot-v2_a_SZSE,9.69,13.16
14:15:00,huaxinsz03-dot-v2_a_SZSE,9.77,13.14
14:30:00,huaxinsz03-dot-v2_a_SZSE,9.71,13.14
14:45:00,huaxinsz03-dot-v2_a_SZSE,9.80,13.16
14:57:00,huaxinsz03-dot-v2_a_SZSE,10.05,13.39
14:58:00,huaxinsz03-dot-v2_a_SZSE,9.72,13.09
14:59:00,huaxinsz03-dot-v2_a_SZSE,9.69,13.07
15:00:00,huaxinsz03-dot-v2_a_SZSE,9.63,13.01
09:30:00,huaxinsz03-dot-v2_a_test_SSE,272.61,261.10
09:31:00,huaxinsz03-dot-v2_a_test_SSE,9589.96,9610.76
09:32:00,huaxinsz03-dot-v2_a_test_SSE,20979.02,18151.08
09:33:00,huaxinsz03-dot-v2_a_test_SSE,13137.39,8571.43
09:34:00,huaxinsz03-dot-v2_a_test_SSE,5100.70,2734.66
09:35:00,huaxinsz03-dot-v2_a_test_SSE,848.43,532.60
09:45:00,huaxinsz03-dot-v2_a_test_SSE,209.19,208.62
10:00:00,huaxinsz03-dot-v2_a_test_SSE,201.10,200.42
10:15:00,huaxinsz03-dot-v2_a_test_SSE,192.56,193.21
10:30:00,huaxinsz03-dot-v2_a_test_SSE,186.90,187.13
10:45:00,huaxinsz03-dot-v2_a_test_SSE,180.52,181.56
11:00:00,huaxinsz03-dot-v2_a_test_SSE,175.95,176.25
11:15:00,huaxinsz03-dot-v2_a_test_SSE,171.13,172.71
11:30:00,huaxinsz03-dot-v2_a_test_SSE,167.42,168.30
13:00:00,huaxinsz03-dot-v2_a_test_SSE,792.72,717.19
13:01:00,huaxinsz03-dot-v2_a_test_SSE,2676.05,2541.56
13:02:00,huaxinsz03-dot-v2_a_test_SSE,149.22,149.83
13:03:00,huaxinsz03-dot-v2_a_test_SSE,147.88,148.31
13:04:00,huaxinsz03-dot-v2_a_test_SSE,147.57,148.20
13:05:00,huaxinsz03-dot-v2_a_test_SSE,146.22,147.24
13:15:00,huaxinsz03-dot-v2_a_test_SSE,145.91,145.28
13:30:00,huaxinsz03-dot-v2_a_test_SSE,140.96,141.68
13:45:00,huaxinsz03-dot-v2_a_test_SSE,140.34,139.95
14:00:00,huaxinsz03-dot-v2_a_test_SSE,138.15,139.39
14:15:00,huaxinsz03-dot-v2_a_test_SSE,137.98,139.14
14:30:00,huaxinsz03-dot-v2_a_test_SSE,137.74,138.80
14:45:00,huaxinsz03-dot-v2_a_test_SSE,138.82,140.35
14:57:00,huaxinsz03-dot-v2_a_test_SSE,142.93,145.31
14:58:00,huaxinsz03-dot-v2_a_test_SSE,141.31,143.94
09:30:00,huaxinsz03-dot-v2_a_test_SZSE,90.36,87.91
09:31:00,huaxinsz03-dot-v2_a_test_SZSE,8927.01,7377.27
09:32:00,huaxinsz03-dot-v2_a_test_SZSE,146.36,85.24
09:33:00,huaxinsz03-dot-v2_a_test_SZSE,16.71,19.43
09:34:00,huaxinsz03-dot-v2_a_test_SZSE,15.78,18.36
09:35:00,huaxinsz03-dot-v2_a_test_SZSE,14.49,16.99
09:45:00,huaxinsz03-dot-v2_a_test_SZSE,10.41,14.05
10:00:00,huaxinsz03-dot-v2_a_test_SZSE,10.06,13.69
10:15:00,huaxinsz03-dot-v2_a_test_SZSE,9.77,13.40
10:30:00,huaxinsz03-dot-v2_a_test_SZSE,9.72,13.34
10:45:00,huaxinsz03-dot-v2_a_test_SZSE,9.66,13.29
11:00:00,huaxinsz03-dot-v2_a_test_SZSE,9.65,13.25
11:15:00,huaxinsz03-dot-v2_a_test_SZSE,9.67,13.26
11:30:00,huaxinsz03-dot-v2_a_test_SZSE,9.68,13.26
13:00:00,huaxinsz03-dot-v2_a_test_SZSE,2393.09,2268.67
13:01:00,huaxinsz03-dot-v2_a_test_SZSE,2102.32,1865.01
