Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
xtpsh02-dot-v2,237.42,9139.06,24508.25,17907,1851.63,215.75,197.32,191.26,177.92,176.19,166.59,165.34,160.54,153.8,1586.79,3283.86,140.49,138.9,141.2,140.58,141.99,130.44,132.97,123.93,128.17,128.58,125.29,128.25,118.42,115.91,116.87
xtpsh04-dot-v2,238.47,9103.52,24805.93,18011.81,1917.69,215.9,197.04,191.38,178.06,176.06,166.61,165.27,160.02,153.07,1272,3331.18,140.42,138.98,140.2,140.17,141.38,130.53,133.13,124.13,128.19,128.41,125.25,128.33,118.16,116.63,116.95
xtpsh05-dot-v2,243.52,9185.62,24548.81,17701,1780.65,217.53,196.56,190.11,177.88,176.56,167.04,165.88,160.35,153.32,1247.97,3335.75,140.34,138.94,140,139.95,141.2,130.38,133.09,124.16,127.91,128.03,124.71,127.53,118.41,116.35,116.78
xtpsh06-dot-v2,232.17,8823.5,24516.54,17692.74,1727.7,218.83,198.34,192.29,178.52,176.18,167.29,165.64,160.56,154.65,1987.14,3313.49,140.72,139.12,141.56,140.89,142.4,130.94,133.49,124.36,128.47,128.12,125.96,130.96,122.28,116.4,117.64
xtpsh07-dot-v2,171.83,9052.61,24780.73,18086.35,1967.97,215.87,196.97,191.26,178.09,176.39,166.58,165.39,160.09,153.01,1054.05,3268.63,140.47,138.59,140.2,140.38,141.84,130.31,132.96,123.87,128.16,128.48,125.3,128.26,118.4,115.87,116.85
xtpsh08-dot-v2,213.38,9102.88,24807.58,18001.52,1898.58,216.02,197.03,191.55,178.13,176.15,166.79,165.5,160.24,153.52,1523.96,3298.98,140.53,139.04,140.86,141.63,141.93,130.45,133.2,123.99,128.2,128.77,125.5,128.62,118.32,116.05,116.92
xtpsh09-dot-v2,170.8,9050.28,24779.78,18102.8,1969.98,216.05,197.19,191.63,178.06,176.41,166.59,165.29,160.1,152.98,1044.18,3274.55,140.32,138.83,140.29,140.7,141.78,130.36,132.97,123.85,128.15,128.53,125.19,128.3,118.51,115.83,117.07
xtpsh11-dot-v2,163,9048.58,24777.85,18100.01,1978.44,212.9,194.51,188.57,176.46,175.17,165.45,164.17,159.48,152.58,848.64,3299.11,139.47,138.04,139.36,140.09,140.54,129.75,132.43,123.34,127.42,127.78,124.81,127.66,118.34,115.58,116.83
xtpsh11-dot-v5,164,9049.85,24778.79,18100.78,1970.42,214.69,196.02,189.99,177.49,176.23,166.09,164.9,160.13,153.18,859.38,3298.65,140.02,138.6,140.01,140.73,141.18,130.15,132.77,123.68,127.8,128.19,125.26,128.25,118.35,115.6,116.85
xtpsh11-dot-v5_xuxin,169,9041.15,24779.82,18101.17,1973.48,227.13,204.87,197.5,181.57,178.48,168.14,164.82,160.17,153.96,855.91,3300.65,143.31,141.71,144.19,144.38,145.11,131.37,133.33,123.46,128.4,129.07,127.54,131.28,115.02,112.49,113.09
xtpsh12-dot-v2,202.2,9086.98,24794.34,18020.59,1938.39,212.81,194.48,189.63,176.89,175.46,165.65,164.71,159.46,152.31,1210.86,3335.36,139.6,138.03,139.19,139.23,140.37,129.96,132.38,123.63,127.49,127.84,124.23,127.27,118.04,116.37,116.6
xtpsh12-v16,296.76,9217.71,24736.31,17247.5,2005.09,214,194.71,188.59,177.51,175.58,165.53,164.23,159.85,153.33,891.07,3264.83,139.95,138.69,140.21,141.15,140.61,129.24,132.13,122.52,126.98,126.93,123.76,126.87,117.75,114.83,115.79
xtpsh13-dot-v2,203.93,9079.56,24795.67,18020.82,1932.27,212.45,193.9,189.01,176.47,175.42,165.36,164.3,159.42,152.03,1287.71,3324.89,139.34,137.92,139.12,139.05,140.14,129.77,132.37,123.67,127.38,127.6,124.03,127.16,118.15,116.37,116.55
xtpsh13-v16,294.23,9213.64,24737.35,17242.95,1994.57,212.88,193.41,187.93,176.82,175.07,165.2,163.97,159.3,152.61,908.03,3262.43,139.71,138.36,140.34,140.07,140.24,128.99,131.72,122.41,126.71,126.62,123.58,126.67,117.68,114.84,115.41
xtpsh14-dot-v2,205.76,9122.12,24475.65,17956.74,1875.49,213.99,194.46,190.57,176.9,175.07,165.44,164.47,159.75,152.85,1339,3317.68,139.43,137.99,139.35,139.28,140.42,129.99,132.42,123.55,127.45,127.77,124.6,127.49,117.85,116.32,116.71
xtpsh14-v16,298.74,9226.46,24740.59,17207.5,1986.24,213.54,194.94,189.66,177.25,175.55,165.93,164.21,159.74,152.96,960.52,3272.33,139.97,138.69,140.84,140.45,140.8,129.18,132.14,122.4,126.94,126.97,123.73,127,117.88,114.96,115.8
xtpsh16-dot-v5_xuxin,188.67,9046,24788.57,18049.9,1948.46,225.78,203.03,197.57,181.69,178.99,167.92,165.06,160.49,153.77,1100.54,3250.23,143.3,141.72,143.26,143.43,145.26,131.11,133.76,123.96,128.93,129.33,127.45,131.29,114.84,112.52,112.84
xtpsz01-dot-v2,331.8,9196.84,24552.4,17701.58,1790.28,225.81,206.33,201.75,188.7,187.85,177.67,177,171.23,166.05,1893.58,3376.07,151.04,149.91,151.25,151.86,152.41,141.22,143.96,135.27,139.2,139.68,135.97,139.52,129.42,127.59,128.01
xtpsz05-dot-v2,196.57,9082.75,24800.98,18045.48,1955.8,221.21,202.99,198.45,186.1,185.18,175.58,175.24,169.97,162.65,1051.77,3284.15,149.31,147.43,148.85,148.9,150.19,140.03,142.61,133.98,137.93,138.26,134.53,137.19,128.9,126.52,127.39
xtpsz05-dot-v5,196.6,9079.16,24801.74,18044.77,1956.76,223.21,204.67,200.2,186.88,185.59,176.34,175.53,170.66,163.42,1052.41,3281.73,149.65,147.74,149.11,149.24,150.78,140.27,142.83,134.46,138.23,138.63,134.93,137.73,128.93,126.57,127.46
