Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
huaxinsz05-dot-v2,88.21,247.22,121.73,119.29,117.62,119.51,115.03,112.37,109.7,110.07,109.26,111.07,105.96,108.64,426.57,183.33,114.28,111.99,111.51,110.59,111.56,111.97,116.93,116.93,119.59,120.59,124.62,126.16,128.7,127.57,129.14
huaxinsz05-dot-v5,88.29,250.45,121.19,118.83,117.13,119.05,114.56,111.95,109.35,109.66,109,110.67,105.6,108.24,426.92,184.87,113.65,111.51,111.02,110.57,110.67,111.59,116.1,116.23,118.36,120.09,122.93,125.36,127.13,126.93,127.92
huaxinsz06-dot-v2,81.38,247.66,120.7,118.09,117.04,118.67,114.45,112.08,109.46,109.64,109.06,110.51,105.8,108.43,476.21,181.09,113.97,111.69,110.83,110.45,111.1,111.57,116.66,116.72,119.49,120.62,123.94,125.63,127.56,126.88,128.33
huaxinsz06-dot-v5,80.56,247.49,120.96,118.29,117.22,118.92,114.67,112.3,109.52,109.89,109.28,110.67,105.99,108.59,476.01,181.12,114.11,111.87,110.94,110.57,111.3,111.78,116.78,116.86,119.65,120.82,124.23,125.79,127.61,126.97,128.38
xtpsh01-dot-v2,111.45,237.43,112.98,110.75,109.28,111.13,106.78,104.2,101.91,102.14,101.32,103.28,98.01,100.74,382.8,175.48,106.04,103.93,103.32,102.82,103.04,103.91,108.31,108.47,110.65,112.2,114.88,117.54,119.21,119.28,120.03
xtpsh02-dot-v2,161.7,237.85,115.47,111.53,109.55,111.2,107.13,104.26,101.8,102.06,101.22,103.14,97.89,100.62,379.45,175.28,106.13,104.01,103.42,103.04,103.17,104.14,108.52,108.67,110.77,112.69,115.18,117.76,119.33,119.17,120.15
xtpsh04-dot-v2,184.99,236.23,115.9,111.52,109.57,111.19,106.99,104.27,101.83,102.07,101.26,103.14,97.9,100.57,381.12,175.31,106.13,104.03,103.44,103.05,103.2,104.16,108.54,108.7,110.84,112.64,115.04,117.78,119.52,119.63,120.19
xtpsh05-dot-v2,183.81,234.06,114.05,111.76,110.16,111.88,107.23,104.96,102.26,102.59,101.89,103.96,98.73,101.31,384.53,175.94,106.63,104.34,103.8,103.33,103.85,104.51,108.71,109.07,111.09,113.49,115.19,118.19,119.51,119.06,120.05
xtpsh06-dot-v2,145.27,254.57,119.4,113.65,112.97,116.16,107.61,105.63,102.66,102.12,101.64,102.89,98.16,101.07,406.51,201.11,106.74,104.41,104.05,102.97,103.47,104.38,108.79,109.12,111.07,112.8,117.92,118.27,120.81,117.77,118.52
xtpsh07-dot-v2,70.83,238.7,115.48,111.49,109.56,111.17,106.85,104.24,101.75,102.06,101.13,103.1,97.79,100.57,387.55,172.36,106.33,104.02,103.52,102.59,103.17,103.89,108.52,108.81,111.1,112.75,115.37,117.73,119.11,118.98,120.12
